ID,Experience,Income,Age,Family,CCAvg,Education,Mortgage,CreditCard,Securities Account,CD Account,ZIP Code,Online,Personal Loan
1715,27,155,51,2,0.4,1,107,1,0,0,94720,FALSE,0
1716,13,25,39,3,0.2,2,0,0,0,0,95370,TRUE,0
1717,8,200,32,2,6.5,1,565,0,0,0,91330,TRUE,0
1718,7,101,33,1,2.7,2,233,0,0,0,93727,FALSE,0
1719,16,19,40,4,0.4,2,0,1,0,0,92028,TRUE,0
1720,12,188,36,2,6.5,1,0,1,0,0,91304,TRUE,0
1721,28,8,52,1,0.3,1,0,0,0,0,95060,TRUE,0
1722,29,59,54,2,2.3,3,152,0,0,0,92867,TRUE,0
1723,2,72,26,4,2.6,1,0,0,1,1,92647,TRUE,0
1724,15,55,39,1,1.5,3,0,0,0,0,95821,TRUE,0
1725,19,24,46,3,0.67,2,0,0,0,0,90025,TRUE,0
1726,32,19,57,1,1.3,1,0,0,0,0,95348,TRUE,0
1727,33,71,59,2,2.3,3,150,1,0,0,91335,TRUE,0
1728,26,54,52,2,1.5,2,0,1,0,0,90049,FALSE,0
1729,26,28,52,1,0.3,3,0,0,0,0,95405,TRUE,0
1730,20,25,50,4,0.4,3,0,0,0,0,91320,TRUE,0
1731,17,51,41,2,0.6,3,0,1,0,0,94402,FALSE,0
1732,19,125,43,3,2.4,1,0,0,0,0,92122,TRUE,1
1733,0,88,25,2,1.8,2,319,1,0,0,94566,TRUE,0
1734,16,125,40,2,2.2,1,0,0,0,0,95125,TRUE,0
1735,10,79,35,4,2.1,3,182,0,0,0,94720,TRUE,0
1736,36,31,60,3,0.4,2,0,1,0,0,95051,TRUE,0
1737,31,131,57,2,2.7,1,394,1,0,0,95133,FALSE,0
1738,19,70,44,1,0.2,2,230,0,1,0,92399,FALSE,0
1739,36,38,61,3,0.9,3,82,1,0,0,91129,TRUE,0
1740,7,83,33,1,2.5,1,0,1,1,1,95211,TRUE,0
1741,20,59,45,1,2.4,1,0,0,1,1,95008,TRUE,0
1742,21,121,45,1,4.7,1,0,0,0,0,94066,FALSE,0
1743,38,42,64,2,0.7,3,137,0,0,0,95929,TRUE,0
1744,24,32,50,4,1.8,1,109,0,0,0,94701,TRUE,0
1745,3,29,28,4,0.8,1,135,0,0,0,91105,TRUE,0
1746,12,40,37,2,1.1,2,0,1,1,0,90065,FALSE,0
1747,36,25,62,3,0.3,3,0,1,0,0,90740,TRUE,0
1748,5,21,29,4,0.4,2,89,1,0,0,90717,FALSE,0
1749,23,79,49,3,0.7,2,151,0,0,0,95819,TRUE,0
1750,22,52,46,2,2.1,3,221,0,0,0,95814,FALSE,0
1751,34,61,60,4,1.7,2,229,0,0,0,95521,FALSE,0
1752,31,25,55,2,0.2,1,0,0,0,0,94720,FALSE,0
1753,8,155,33,1,7.4,3,0,0,0,0,92717,FALSE,1
1754,29,25,53,2,0.4,1,0,0,0,0,92008,TRUE,0
1755,24,80,50,4,4.9,1,0,0,0,0,95616,TRUE,0
1756,3,55,28,4,1.7,2,0,1,0,0,92647,TRUE,0
1757,17,23,42,2,0,3,0,0,0,0,95053,FALSE,0
1758,9,60,33,1,1.2,1,0,1,0,0,90630,TRUE,0
1759,14,54,40,2,0.7,1,0,0,0,0,96003,FALSE,0
1760,6,44,31,4,0.8,1,0,0,0,0,94720,FALSE,0
1761,16,33,41,4,0,2,0,0,0,0,94309,TRUE,0
1762,27,45,52,2,2,2,121,1,0,0,94720,FALSE,0
1763,35,55,65,4,1.67,3,89,1,0,0,94526,TRUE,0
1764,24,134,48,1,5,1,0,1,0,0,94105,FALSE,0
1765,21,44,45,3,0.6,2,0,0,0,0,94596,TRUE,0
1766,0,149,26,2,7.2,1,154,0,0,0,95051,FALSE,0
1767,38,22,64,2,0.2,3,0,0,1,0,92697,FALSE,0
1768,14,74,41,3,2.33,2,0,0,0,0,92691,TRUE,0
1769,18,128,43,4,5.3,1,84,0,0,0,92093,FALSE,1
1770,36,62,60,4,2.2,1,0,0,0,0,94061,FALSE,0
1771,37,9,62,1,0.1,1,94,0,0,0,91320,FALSE,0
1772,21,9,46,2,0.7,3,0,0,0,0,95023,TRUE,0
1773,11,15,36,2,0.3,2,119,0,0,0,94720,FALSE,0
1774,5,28,31,4,0.8,1,0,0,0,0,92037,FALSE,0
1775,18,83,43,3,0.5,3,0,1,0,0,93109,FALSE,0
1776,22,73,46,1,0.8,3,117,0,0,0,91360,FALSE,0
1777,26,42,50,4,1.1,2,151,0,0,0,94080,TRUE,0
1778,27,34,52,2,0.7,2,114,1,0,0,93117,TRUE,0
1779,3,32,27,3,1,2,0,0,0,0,94710,FALSE,0
1780,9,68,34,1,2.8,1,0,0,0,0,94720,TRUE,0
1781,24,82,49,1,2.9,1,267,0,0,0,95051,TRUE,0
1782,26,19,52,2,0.7,2,0,1,0,0,90650,FALSE,0
1783,11,60,37,2,2.8,1,181,1,0,0,95825,FALSE,0
1784,27,192,53,1,1.7,1,601,0,0,0,94720,TRUE,0
1785,29,119,54,3,2,1,0,0,1,1,91355,FALSE,1
1786,3,190,29,2,4.5,1,0,0,0,0,94080,TRUE,0
1787,11,34,35,1,1.5,2,0,0,0,0,93117,FALSE,0
1788,6,44,32,4,0.2,1,0,1,1,1,94608,TRUE,0
1789,13,23,38,4,0.2,3,0,0,0,0,91116,TRUE,0
1790,20,171,44,4,0.7,1,567,1,0,1,91330,TRUE,1
1791,20,43,44,1,0.3,3,0,1,1,0,92124,FALSE,0
1792,22,139,48,1,0,1,0,1,0,1,94309,TRUE,0
1793,20,118,46,1,5.7,1,0,1,0,1,93009,TRUE,0
1794,9,113,35,3,0.8,3,0,0,0,0,94596,TRUE,1
1795,32,98,56,3,3.9,3,0,0,0,0,91355,FALSE,1
1796,24,70,49,1,2.9,1,0,1,0,0,90024,FALSE,0
1797,32,42,57,2,2.1,3,0,0,0,0,92831,TRUE,0
1798,10,143,35,1,8.6,1,0,1,0,0,91365,TRUE,0
1799,20,185,44,3,2.7,1,0,0,0,0,94086,TRUE,1
1800,14,28,38,4,0.4,2,100,0,0,0,95821,TRUE,0
1801,33,45,57,3,1.5,1,181,1,1,1,94080,TRUE,0
1802,10,78,35,1,2.6,2,0,0,0,0,92121,FALSE,0
1803,3,121,29,2,1.3,1,0,0,0,0,92806,FALSE,0
1804,32,59,58,1,1.6,1,0,0,0,0,94542,TRUE,0
1805,16,64,40,4,2.67,1,0,0,1,0,92661,TRUE,0
1806,26,15,51,2,0,1,114,0,0,0,92373,TRUE,0
1807,36,10,61,1,0.1,1,0,0,0,0,90740,FALSE,0
1808,20,61,46,2,0.4,3,0,0,0,0,90036,FALSE,0
1809,31,50,55,4,1.5,1,0,0,0,0,93010,TRUE,0
1810,10,79,35,4,2.1,3,0,0,1,0,95045,TRUE,0
1811,34,35,60,1,0.2,1,0,0,0,0,90025,TRUE,0
1812,3,11,28,4,0.5,3,0,0,0,0,94534,FALSE,0
1813,19,128,43,1,4.7,1,0,0,0,0,95054,TRUE,0
1814,36,55,61,3,0.9,3,0,1,0,0,90033,TRUE,0
1815,22,79,48,3,0.7,2,0,0,0,0,95747,TRUE,0
1816,39,18,65,2,0.4,1,0,1,1,1,94923,TRUE,0
1817,19,91,45,2,1.7,2,0,0,1,0,92373,TRUE,0
1818,11,9,36,4,0.2,3,0,1,0,0,94604,FALSE,0
1819,20,62,45,2,2.2,3,0,0,0,0,95818,TRUE,0
1820,34,59,60,1,1.6,1,231,0,0,0,94110,TRUE,0
1821,22,25,47,1,0.1,1,148,0,0,0,90404,TRUE,0
1822,7,54,32,4,1.3,1,0,0,1,0,96008,TRUE,0
1823,23,112,48,1,5.1,2,86,0,1,1,93014,TRUE,1
1824,8,125,33,1,0,1,0,1,0,0,91320,TRUE,0
1825,23,194,49,4,8.3,2,0,1,0,0,94022,FALSE,1
1826,32,161,56,1,5.8,3,0,0,1,0,94720,FALSE,1
1827,33,35,59,1,0.2,1,171,0,0,0,91105,FALSE,0
1828,30,113,56,2,2.7,1,352,1,0,0,92704,FALSE,0
1829,4,25,30,2,0.3,2,0,0,0,0,92123,FALSE,0
1830,29,45,59,3,2,3,0,0,0,0,95630,TRUE,0
1831,13,119,38,2,7.8,1,221,0,0,0,94571,FALSE,0
1832,22,30,47,4,0.4,2,115,1,0,0,94118,TRUE,0
1833,29,79,54,4,3.8,2,0,0,1,0,91330,TRUE,0
1834,9,178,34,1,0.8,3,0,0,0,0,94303,FALSE,1
1835,16,23,41,2,0.3,2,118,0,0,0,94143,FALSE,0
1836,23,171,47,2,1.4,1,284,1,0,0,94546,TRUE,0
1837,19,74,44,4,1.9,3,0,0,0,0,90041,FALSE,0
1838,18,103,43,3,1,1,180,1,0,0,90089,TRUE,0
1839,7,99,31,1,4,1,0,0,0,0,94720,TRUE,0
1840,2,43,28,4,1.3,3,0,1,0,0,95616,TRUE,0
1841,25,23,55,4,0.4,3,88,0,0,0,93106,FALSE,0
1842,17,91,42,1,0.1,2,199,1,0,0,94583,TRUE,0
1843,29,93,53,1,2.7,2,256,0,0,0,95051,TRUE,0
1844,6,154,30,1,6,1,0,0,0,0,90230,FALSE,0
1845,40,21,65,3,0.1,3,0,1,0,0,92717,FALSE,0
1846,18,65,43,2,2.2,3,0,0,0,0,93065,TRUE,0
1847,32,15,56,1,0.1,2,0,0,0,0,90089,TRUE,0
1848,0,52,25,3,2.6,3,159,0,0,0,95126,FALSE,0
1849,10,30,35,3,1.3,1,0,1,1,1,95032,TRUE,0
1850,26,42,50,1,1.6,2,0,0,0,0,90630,TRUE,0
1851,10,20,36,4,0.3,1,97,0,0,0,90033,TRUE,0
1852,8,60,34,4,2.2,2,0,1,0,0,94015,FALSE,0
1853,6,54,32,4,1.8,3,167,0,0,0,94596,FALSE,0
1854,25,60,51,4,2.6,1,97,0,0,0,90401,TRUE,0
1855,25,41,52,3,1,2,0,0,0,0,95403,TRUE,0
1856,39,30,65,3,0.7,2,0,1,0,0,94304,TRUE,0
1857,24,21,51,2,1,2,0,0,0,0,95014,TRUE,0
1858,13,105,37,1,0.8,2,0,1,0,0,94066,FALSE,0
1859,11,65,35,3,2.8,1,240,0,0,0,90747,TRUE,0
1860,41,20,67,2,0.4,1,80,0,0,0,91741,FALSE,0
1861,6,179,30,3,4.9,1,142,0,0,0,91103,TRUE,1
1862,38,161,62,1,2.9,1,0,1,1,1,90274,TRUE,0
1863,17,82,42,1,3.7,3,0,0,0,0,95616,TRUE,0
1864,22,43,48,1,1.2,2,112,0,0,0,94588,TRUE,0
1865,36,61,61,2,2.8,1,0,0,0,0,92103,FALSE,0
1866,6,90,36,4,1.8,3,0,0,1,0,91342,FALSE,0
1867,24,90,48,1,2.6,2,334,0,0,0,94523,TRUE,0
1868,39,21,65,2,0.4,1,0,0,0,0,94553,FALSE,0
1869,1,118,25,1,5.4,1,0,1,0,0,92833,TRUE,0
1870,30,44,55,2,2,2,0,0,0,0,94025,TRUE,0
1871,37,110,63,1,4.1,3,0,0,0,0,95032,FALSE,1
1872,5,99,31,4,1.8,2,268,0,0,0,94065,FALSE,0
1873,17,98,43,3,1.1,1,0,0,0,0,94402,FALSE,0
1874,4,69,28,3,0.7,2,80,0,0,0,94538,TRUE,0
1875,11,82,37,3,0.9,2,218,1,0,0,95819,TRUE,0
1876,3,112,27,3,2.5,1,389,0,1,0,90066,TRUE,0
1877,38,123,62,1,2.9,1,0,0,0,0,90210,FALSE,0
1878,24,78,51,1,2.67,2,0,0,0,0,90037,TRUE,0
1879,30,59,56,3,0.8,1,159,0,1,0,95833,TRUE,0
1880,30,78,56,3,1.7,2,0,0,0,0,90401,FALSE,0
1881,19,49,44,4,1.9,3,89,0,0,0,94720,TRUE,0
1882,19,82,46,3,2.67,2,0,0,0,0,91365,FALSE,0
1883,32,125,56,3,0.6,1,342,1,0,1,91330,TRUE,1
1884,30,185,56,1,2.9,1,0,0,0,0,91711,FALSE,0
1885,33,163,57,1,7.4,1,0,0,0,0,94132,TRUE,0
1886,6,19,31,4,1.1,3,104,1,0,1,96001,TRUE,0
1887,41,115,65,4,1.7,2,0,0,0,0,94105,FALSE,0
1888,7,81,31,2,2,2,0,1,0,1,95006,TRUE,0
1889,10,93,36,1,2.8,3,0,0,0,0,94305,TRUE,0
1890,30,111,56,4,0.3,1,372,0,1,1,93106,TRUE,1
1891,27,184,52,1,8.1,1,0,0,0,0,90630,FALSE,0
1892,18,50,42,4,2.2,2,0,0,0,0,95126,FALSE,0
1893,30,55,55,3,1.7,1,0,1,0,0,94110,FALSE,0
1894,24,13,49,1,0.4,3,101,0,1,0,94608,FALSE,0
1895,25,29,51,4,0.1,1,0,1,0,0,94303,TRUE,0
1896,2,72,26,4,2.6,1,0,0,0,0,95003,TRUE,0
1897,7,83,32,1,2.6,2,0,1,1,0,94304,FALSE,0
1898,29,98,54,1,0.1,3,0,0,0,0,93065,FALSE,0
1899,24,43,50,4,0.1,1,0,0,0,0,95630,TRUE,0
1900,33,34,59,1,0.2,1,0,0,0,0,94115,TRUE,0
1901,36,10,61,4,0.4,2,0,0,0,0,91365,TRUE,0
1902,19,201,43,2,6.67,1,0,0,1,0,94305,TRUE,0
1903,14,85,39,3,1.2,3,107,1,0,0,94005,TRUE,0
1904,26,50,56,3,1.4,3,0,0,0,0,90095,FALSE,0
1905,14,91,38,2,0,1,0,0,0,0,95060,TRUE,0
1906,-1,112,25,2,2,1,241,0,0,0,92507,TRUE,0
1907,17,98,42,2,0.4,1,275,0,0,0,92866,TRUE,0
1908,18,115,42,1,0.3,1,0,0,0,0,93711,FALSE,0
1909,26,22,50,4,0.5,2,112,0,0,0,92037,TRUE,0
1910,30,101,56,3,1.7,2,0,1,0,0,90048,FALSE,0
1911,18,83,43,2,3.8,3,112,0,0,0,95616,FALSE,0
1912,35,52,60,3,0.5,2,0,0,0,0,94709,FALSE,0
1913,16,191,42,3,4.8,2,0,0,1,1,94304,TRUE,1
1914,33,134,57,4,0.9,1,198,0,0,0,92110,TRUE,1
1915,24,54,48,1,1.6,2,186,0,0,0,95616,TRUE,0
1916,11,69,37,3,2.1,1,0,0,1,0,91911,FALSE,0
1917,32,64,57,3,1.6,3,0,0,0,0,95138,TRUE,0
1918,32,53,62,4,1.67,3,142,0,0,0,96001,FALSE,0
1919,9,118,39,2,6,3,246,1,0,1,93555,TRUE,1
1920,13,19,38,2,1.4,2,120,1,0,0,92069,FALSE,0
1921,28,31,54,2,0.4,3,0,0,0,0,92130,FALSE,0
1922,21,63,45,1,0.8,3,245,1,0,0,95621,TRUE,0
1923,15,25,39,1,1.4,3,0,0,0,0,93023,FALSE,0
1924,19,22,45,1,0.2,1,0,0,0,0,90639,TRUE,0
1925,38,78,62,1,1.8,3,0,0,0,0,92009,FALSE,0
1926,19,81,43,1,0.3,1,218,0,0,0,90245,TRUE,0
1927,6,41,30,1,2.4,2,0,0,0,0,90095,TRUE,0
1928,10,62,35,3,2.3,1,0,0,0,0,93106,FALSE,0
1929,34,35,58,1,1.2,3,0,0,0,0,94122,TRUE,0
1930,19,30,44,1,0.6,3,0,0,0,0,94501,TRUE,0
1931,29,51,56,3,1,2,0,0,0,0,94080,TRUE,0
1932,2,140,28,2,2,1,0,0,0,0,92122,TRUE,0
1933,39,73,64,3,2.4,1,185,0,0,0,90073,FALSE,0
1934,39,40,63,4,1.2,2,0,0,0,0,91311,TRUE,0
1935,20,69,44,1,0.8,3,0,1,0,0,95814,TRUE,0
1936,9,191,34,1,4.8,3,0,1,0,1,94086,TRUE,1
1937,24,82,50,3,3,2,0,0,0,0,90291,TRUE,0
1938,25,181,51,1,3.3,3,589,0,1,1,95051,TRUE,1
1939,4,38,30,1,1.9,3,0,0,0,0,90245,TRUE,0
1940,31,23,55,2,0.2,1,0,0,0,0,94122,TRUE,0
1941,33,55,57,1,1.8,3,0,0,0,0,92630,TRUE,0
1942,19,58,43,2,3.2,1,0,0,0,0,95307,TRUE,nan
1943,36,29,61,2,0.5,2,0,0,0,0,90210,TRUE,nan
1944,23,39,49,4,2.6,1,0,0,0,0,95521,FALSE,nan
1945,28,39,52,3,1.9,2,83,1,0,1,90095,TRUE,nan
1946,33,30,57,3,1.5,1,151,0,1,0,93106,TRUE,nan
1947,23,58,53,4,2,3,0,1,0,0,94720,TRUE,nan
1948,28,62,52,1,1.8,3,231,0,0,0,94111,TRUE,nan
1949,15,62,39,4,2.4,1,86,0,0,0,93955,FALSE,nan
1950,34,19,58,1,1.2,3,0,0,0,0,90504,FALSE,nan
1951,12,38,36,1,1.5,2,0,0,0,0,94109,FALSE,nan
1952,21,84,45,4,2,3,0,1,0,0,94550,TRUE,nan
1953,5,78,30,1,2.6,2,0,0,0,0,92037,TRUE,nan
1954,25,22,49,4,0.2,1,83,0,0,0,90058,TRUE,nan
1955,20,81,44,4,2,3,277,0,0,0,90245,TRUE,nan
1956,17,32,43,3,0.5,2,0,0,0,0,90401,TRUE,nan
1957,18,89,42,4,0.8,1,184,0,0,0,94539,FALSE,nan
1958,4,121,29,2,3.3,1,0,0,0,0,90028,TRUE,nan
1959,2,42,28,1,1.5,1,0,1,0,0,95762,TRUE,nan
1960,24,130,50,1,1,1,0,0,0,0,95833,FALSE,nan
1961,19,30,44,4,0,2,0,0,0,0,95616,TRUE,nan
1962,26,114,52,1,4.9,1,0,0,0,0,94304,FALSE,nan
1963,4,155,28,1,6.33,1,0,0,0,0,90019,FALSE,nan
1964,38,50,62,2,1.1,1,0,1,0,0,94539,FALSE,nan
1965,10,34,34,1,1.5,2,111,1,0,0,95060,FALSE,nan
1966,20,94,45,3,0.5,3,0,0,0,0,90095,TRUE,nan
1967,26,114,52,2,2.4,2,0,0,0,0,91330,FALSE,nan
1968,18,89,43,3,0.5,3,108,1,0,0,94303,FALSE,nan
1969,24,49,54,1,1.4,3,0,0,0,0,91801,TRUE,nan
1970,38,115,64,1,2,1,0,1,0,0,94105,TRUE,nan
1971,3,148,27,1,1.5,1,397,1,0,0,92780,TRUE,0
1972,17,72,42,4,1.1,2,203,1,0,0,95616,FALSE,0
1973,2,114,28,4,2.1,3,0,0,0,0,94606,TRUE,0
1974,22,11,47,2,0,1,78,0,0,0,92192,FALSE,0
1975,13,63,39,4,0.2,3,242,0,0,0,90095,FALSE,0
1976,3,113,29,2,0.2,1,0,1,0,0,94132,TRUE,0
1977,13,80,39,2,1.8,1,0,0,0,0,95616,TRUE,0
1978,15,54,41,3,0.5,3,0,1,0,0,94303,TRUE,0
1979,11,32,37,2,1.4,3,0,0,1,0,94612,TRUE,0
1980,17,11,41,1,1,1,0,0,0,0,91330,FALSE,0
1981,19,141,45,1,2.4,1,0,0,0,0,94706,TRUE,0
1982,26,84,52,3,3,2,0,0,0,0,91768,TRUE,0
1983,33,18,58,3,0.1,2,110,0,0,0,94701,TRUE,0
1984,5,20,31,2,0.3,1,0,0,0,0,94720,FALSE,0
1985,1,55,26,4,1.7,2,175,0,0,0,92630,TRUE,0
1986,7,31,31,4,0.4,2,79,0,0,0,94920,FALSE,0
1987,17,114,42,2,0.4,1,0,0,0,0,90065,FALSE,0
1988,31,52,56,3,2,2,0,1,1,1,94118,TRUE,0
1989,28,18,52,1,0.3,1,120,0,0,0,91301,TRUE,0
1990,35,55,59,1,1.8,3,0,0,1,0,90274,FALSE,0
1991,8,29,32,1,0.2,3,76,1,0,0,92807,TRUE,0
1992,22,30,46,3,0.5,1,0,0,0,0,90747,FALSE,0
1993,28,38,52,2,0.8,1,0,1,0,0,94302,FALSE,0
1994,5,122,30,2,3.1,1,0,0,0,0,94545,FALSE,0
1995,8,183,32,1,6,1,0,0,0,0,94080,FALSE,0
1996,11,41,35,1,2.4,2,0,0,0,0,94720,FALSE,0
1997,24,38,49,1,1.4,3,0,0,0,0,94305,FALSE,0
1998,30,61,54,1,1.8,3,0,0,0,0,92093,TRUE,0
1999,32,103,56,3,4,3,0,0,0,0,94111,FALSE,1
2000,22,80,48,2,2.4,2,0,0,0,0,93940,TRUE,0
2001,2,22,28,1,0.1,2,0,0,0,0,95670,TRUE,0
2002,17,128,44,2,3.25,2,0,1,0,0,94928,FALSE,1
2003,4,142,30,3,4.2,1,359,0,0,0,92126,FALSE,1
2004,20,124,44,1,4.7,1,0,1,0,0,90277,TRUE,0
2005,4,44,30,1,1.9,3,143,0,0,0,92704,FALSE,0
2006,23,170,47,2,6.5,2,0,1,0,1,90254,TRUE,1
2007,39,75,64,4,0.1,2,0,1,0,1,94720,TRUE,0
2008,21,78,48,3,2,2,0,1,0,0,94010,TRUE,0
2009,38,31,63,1,1.1,3,125,0,0,0,92037,TRUE,0
2010,0,99,25,1,1.9,1,323,0,0,0,92735,FALSE,0
2011,36,41,61,2,1.5,1,0,0,0,0,96001,FALSE,0
2012,21,39,46,4,0,2,0,0,0,0,92507,TRUE,0
2013,31,51,57,1,1.4,1,0,1,0,0,93943,TRUE,0
2014,15,52,40,3,0.8,3,113,0,0,0,92691,TRUE,0
2015,19,169,49,3,5.67,3,167,1,0,1,95054,FALSE,1
2016,5,141,30,1,0.8,1,0,0,0,0,95747,TRUE,0
2017,17,93,41,4,0.8,1,218,0,0,0,92835,FALSE,0
2018,15,14,42,3,1,2,0,0,1,0,92064,FALSE,0
2019,39,160,63,2,2.1,1,0,1,0,0,90089,TRUE,0
2020,17,44,43,1,0.2,1,0,0,1,1,94611,TRUE,0
2021,34,33,59,3,0.2,1,0,0,1,0,94303,FALSE,0
2022,20,103,46,4,4.8,3,0,0,0,0,91380,TRUE,1
2023,3,71,33,4,1.8,3,236,0,0,0,93561,FALSE,0
2024,29,55,55,1,0.2,1,151,0,0,0,94720,TRUE,0
2025,12,113,36,4,0.2,1,0,0,0,0,94305,FALSE,1
2026,20,79,47,3,2,2,185,0,1,0,94720,FALSE,0
2027,33,80,59,2,0.7,2,0,0,0,0,93907,TRUE,0
2028,12,179,38,2,0,1,380,0,0,0,94596,FALSE,0
2029,17,9,42,2,0,3,0,0,0,0,91710,FALSE,0
2030,3,61,30,4,2,2,0,0,0,0,92152,TRUE,0
2031,38,111,63,2,3.9,1,207,1,1,1,95814,TRUE,0
2032,35,80,60,3,0.5,1,0,0,0,0,94608,TRUE,0
2033,37,32,62,3,0.2,1,0,1,1,0,90266,FALSE,0
2034,23,83,49,1,0.3,1,0,1,0,0,92126,TRUE,0
2035,33,91,59,4,1.9,2,329,0,0,0,92821,FALSE,0
2036,10,29,36,4,1,1,0,1,0,0,93065,TRUE,0
2037,19,19,46,3,0.67,2,0,0,0,0,94305,TRUE,0
2038,8,52,35,2,1,2,0,1,0,0,95616,FALSE,0
2039,24,150,50,1,7.3,1,0,1,0,0,94551,TRUE,0
2040,25,32,51,2,0.4,3,0,0,0,0,91605,TRUE,0
2041,16,91,41,3,0.5,3,0,0,0,0,94720,FALSE,0
2042,20,180,45,3,8.5,2,535,0,0,0,95403,FALSE,1
2043,17,121,41,1,0.3,1,0,0,0,0,94102,TRUE,0
2044,32,25,57,2,0.2,3,0,1,0,0,90049,TRUE,0
2045,25,102,51,1,0.3,1,0,0,0,0,92677,TRUE,0
2046,28,44,52,4,0.9,2,107,0,0,0,95051,TRUE,0
2047,16,161,43,3,8,2,0,1,0,1,95134,TRUE,1
2048,38,134,63,3,4,2,0,1,0,0,90640,FALSE,1
2049,4,43,28,1,1.8,2,0,1,0,0,94803,TRUE,0
2050,18,94,43,4,1.1,2,0,0,0,0,92717,TRUE,0
2051,15,29,41,2,0.8,3,98,0,0,0,94024,FALSE,0
2052,8,38,34,4,0.2,1,0,0,0,0,90018,FALSE,0
2053,3,120,28,1,0.8,1,170,0,0,0,94080,FALSE,0
2054,32,85,58,2,2,1,161,1,1,1,92110,TRUE,0
2055,15,89,39,2,1.9,1,0,0,0,0,92126,FALSE,0
2056,23,25,49,1,1.4,3,0,0,0,0,90274,TRUE,0
2057,8,20,33,3,1.3,1,83,1,0,0,92691,FALSE,0
2058,12,125,37,2,3.9,1,0,1,0,0,91754,TRUE,0
2059,7,18,33,1,0.6,3,0,0,0,0,92093,FALSE,0
2060,3,173,28,2,6.7,1,222,0,0,0,92121,TRUE,0
2061,29,34,54,4,0.1,3,0,1,0,0,92093,TRUE,0
2062,38,159,63,4,4.9,2,111,0,0,0,93950,FALSE,1
2063,31,55,57,3,2.5,1,219,1,0,1,92521,TRUE,0
2064,30,32,56,2,0.4,3,0,0,0,0,94080,TRUE,0
2065,29,65,54,4,1.8,3,0,1,0,0,94545,FALSE,0
2066,5,83,29,3,1.5,1,0,1,0,0,92354,TRUE,0
2067,16,30,41,2,1.4,2,0,1,0,0,95814,FALSE,0
2068,32,180,58,1,2.9,1,0,1,0,0,91770,FALSE,0
2069,37,13,61,2,0.3,3,0,0,0,0,90024,TRUE,0
2070,4,35,30,4,0.8,1,0,1,0,0,90059,TRUE,0
2071,37,95,62,3,0.5,1,0,0,0,0,91107,FALSE,0
2072,28,83,52,1,0,1,0,0,0,0,94705,TRUE,0
2073,3,39,29,4,0.2,1,137,1,0,0,95831,TRUE,0
2074,20,54,46,1,0.7,3,154,1,0,0,91107,TRUE,0
2075,27,81,52,1,1.3,3,293,1,0,0,91942,FALSE,0
2076,16,53,40,4,2,3,0,0,0,0,94123,FALSE,0
2077,23,119,49,1,7.3,1,398,0,0,0,91030,FALSE,0
2078,9,160,34,4,8,3,0,1,0,0,94108,FALSE,1
2079,11,21,35,2,1,2,0,0,0,0,95814,FALSE,0
2080,2,40,26,1,1,3,0,0,0,0,94132,TRUE,0
2081,40,69,65,4,0.1,2,0,0,0,0,91706,TRUE,0
2082,27,45,52,1,1.3,2,0,0,0,0,95006,FALSE,0
2083,7,55,32,4,2,2,0,0,0,0,91301,TRUE,0
2084,7,38,31,1,0.2,3,0,0,0,0,94025,TRUE,0
2085,9,44,36,4,1,2,101,0,1,0,93907,TRUE,0
2086,24,45,50,3,0.6,2,117,0,0,0,94105,TRUE,0
2087,12,84,36,1,0.8,2,0,1,0,0,90291,TRUE,0
2088,27,188,51,2,6.9,2,343,0,0,0,94305,TRUE,1
2089,9,29,39,3,2,3,151,0,1,0,94701,FALSE,0
2090,29,95,53,1,2.7,2,0,0,0,0,94304,TRUE,0
2091,25,79,50,1,2.9,1,307,1,0,0,95023,FALSE,0
2092,4,41,31,1,2,2,0,0,1,0,91360,TRUE,0
2093,23,19,53,4,0.4,3,84,0,0,0,92673,TRUE,0
2094,23,75,48,4,3.6,3,0,1,0,0,94111,TRUE,0
2095,31,64,57,3,2.5,1,208,1,0,0,90024,FALSE,0
2096,21,174,47,4,3.2,3,0,0,0,0,94025,FALSE,1
2097,29,54,55,2,2.3,3,93,0,0,0,95051,FALSE,0
2098,11,14,37,3,0.1,2,113,0,0,0,90740,TRUE,0
2099,35,94,59,1,3.8,1,272,0,0,0,90089,FALSE,0
2100,29,10,53,2,0.4,1,0,0,0,0,90095,FALSE,0
2101,6,145,31,1,0.8,1,84,0,0,0,93940,TRUE,0
2102,5,203,35,1,10,3,0,0,0,0,95032,FALSE,1
2103,-1,81,25,2,1.6,3,0,1,0,0,92647,TRUE,0
2104,13,153,37,2,6.5,1,0,1,0,0,90630,TRUE,0
2105,14,58,40,4,0.2,3,0,0,0,0,90245,TRUE,0
2106,5,49,31,4,1.8,3,0,1,0,0,94114,TRUE,0
2107,38,132,62,1,2.9,1,0,0,0,0,90210,FALSE,0
2108,17,85,41,4,0.2,3,229,0,0,0,90291,FALSE,0
2109,32,85,56,3,2.67,1,0,0,1,0,94132,TRUE,0
2110,23,178,47,1,6.5,3,0,0,0,0,93014,FALSE,1
2111,4,104,28,3,2.5,1,0,0,0,0,94301,FALSE,0
2112,34,40,60,1,1.6,1,0,0,0,0,94105,TRUE,0
2113,2,103,27,1,1.9,1,120,0,0,0,93117,TRUE,nan
2114,33,25,57,2,1,1,0,0,0,0,92064,TRUE,nan
